            Node    FLVEL.FLVEL1    FLVEL.FLVEL2    FLVEL.FLVEL3
           Label          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
           27813    -495.806E-09     29.9847E-09    -1.28677E-21
           27814    -490.991E-09     31.5108E-09    -3.27397E-21
           27815    -485.929E-09     32.2776E-09     9.15263E-21
           27816    -480.746E-09     32.2378E-09    -351.124E-24
           27817    -475.580E-09     31.3664E-09    -1.36975E-21
           27818    -470.577E-09     29.6644E-09     12.6863E-21
           27819    -465.883E-09     27.1597E-09     2.23630E-21
           27820    -461.638E-09     23.9077E-09    -5.95032E-21
           27821    -457.971E-09     19.9897E-09     13.3354E-21
           27822    -454.995E-09     15.5098E-09    -1.91988E-21
           27823    -452.802E-09     10.5912E-09     3.15658E-21
           27824    -451.458E-09     5.37203E-09     13.3904E-21
           27825    -451.005E-09     2.70527E-09     14.2126E-21
           27826    -515.972E-09     2.33658E-09    -1.14471E-21
           27827    -515.638E-09     4.65241E-09     7.78317E-21
           27828    -514.637E-09     9.22141E-09     5.14755E-21
           27829    -512.979E-09     13.6221E-09     709.137E-24
           27830    -510.679E-09     17.7673E-09     829.606E-24
           27831    -507.765E-09     21.5671E-09     999.283E-24
           27832    -504.275E-09     24.9300E-09     14.0229E-21
           27833    -500.264E-09     27.7649E-09    -467.315E-24
           27834    -495.806E-09     29.9847E-09     12.8300E-21
           27835    -490.991E-09     31.5108E-09     4.70567E-21
           27836    -485.929E-09     32.2776E-09    -168.120E-24
           27837    -480.746E-09     32.2378E-09     5.87353E-21
           27838    -475.580E-09     31.3664E-09     639.236E-24
           27839    -470.577E-09     29.6644E-09    -5.61916E-21
           27840    -465.883E-09     27.1597E-09     5.62598E-21
           27841    -461.638E-09     23.9077E-09     4.53755E-21
           27842    -457.971E-09     19.9897E-09     204.686E-24
           27843    -454.995E-09     15.5098E-09     4.92535E-21
           27844    -452.802E-09     10.5912E-09    -2.86009E-21
           27845    -451.458E-09     5.37203E-09     3.48719E-21
           27846    -451.005E-09     2.70527E-09     6.92270E-21
           27847    -515.972E-09     2.33658E-09     1.73890E-21
           27848    -515.638E-09     4.65241E-09    -128.439E-24
           27849    -514.637E-09     9.22141E-09     9.97142E-21
           27850    -512.979E-09     13.6221E-09    -534.197E-24
           27851    -510.679E-09     17.7673E-09     487.882E-24
           27852    -507.765E-09     21.5671E-09     11.8908E-21
           27853    -504.275E-09     24.9300E-09     940.941E-24
           27854    -500.264E-09     27.7649E-09     18.1776E-21
           27855    -495.806E-09     29.9847E-09    -523.751E-24
           27856    -490.991E-09     31.5108E-09     16.8151E-21
           27857    -485.929E-09     32.2776E-09     5.45555E-21
           27858    -480.746E-09     32.2378E-09    -9.63429E-21
           27859    -475.580E-09     31.3664E-09     2.66517E-21
           27860    -470.577E-09     29.6644E-09     16.0044E-21
           27861    -465.883E-09     27.1597E-09    -394.776E-24
           27862    -461.638E-09     23.9077E-09     4.77964E-21
           27863    -457.971E-09     19.9897E-09     3.54218E-21
           27864    -454.995E-09     15.5098E-09    -1.16769E-21
           27865    -452.802E-09     10.5912E-09     434.958E-24
           27866    -451.458E-09     5.37203E-09    -3.84093E-21
           27867    -451.005E-09     2.70527E-09     5.51319E-21
           27868    -515.972E-09     2.33658E-09    -4.46759E-21
           27869    -515.638E-09     4.65241E-09    -7.17609E-21
           27870    -514.637E-09     9.22141E-09     7.46237E-21
           27871    -512.979E-09     13.6221E-09    -3.62665E-21
           27872    -510.679E-09     17.7673E-09    -77.5482E-24
           27873    -507.765E-09     21.5671E-09     639.177E-24
           27874    -504.275E-09     24.9300E-09     3.96393E-21
           27875    -500.264E-09     27.7649E-09     5.05426E-21
           27876    -495.806E-09     29.9847E-09     1.94917E-21
           27877    -490.991E-09     31.5108E-09     12.0294E-21
           27878    -485.929E-09     32.2776E-09     20.5817E-21
           27879    -480.746E-09     32.2378E-09    -285.637E-24
           27880    -475.580E-09     31.3664E-09     4.26150E-21
           27881    -470.577E-09     29.6644E-09     4.54705E-21
           27882    -465.883E-09     27.1597E-09     1.34250E-21
           27883    -461.638E-09     23.9077E-09     11.1743E-21
           27884    -457.971E-09     19.9897E-09    -1.33876E-21
           27885    -454.995E-09     15.5098E-09     3.66160E-21
           27886    -452.802E-09     10.5912E-09     5.17774E-21
           27887    -451.458E-09     5.37203E-09     1.85819E-21
           27888    -451.005E-09     2.70527E-09     10.4110E-21
           27889    -515.972E-09     2.33658E-09     522.961E-24
           27890    -515.638E-09     4.65241E-09     1.10309E-21
           27891    -514.637E-09     9.22141E-09     2.16113E-21
           27892    -512.979E-09     13.6221E-09    -560.641E-24
           27893    -510.679E-09     17.7673E-09    -2.16561E-21
           27894    -507.765E-09     21.5671E-09    -9.89821E-21
           27895    -504.275E-09     24.9300E-09    -162.694E-24
           27896    -500.264E-09     27.7649E-09     7.44145E-21
           27897    -495.806E-09     29.9847E-09     792.878E-24
           27898    -490.991E-09     31.5108E-09     3.68546E-21
           27899    -485.929E-09     32.2776E-09     19.8391E-21
           27900    -480.746E-09     32.2378E-09     8.97654E-21
           27901    -475.580E-09     31.3664E-09    -1.87877E-21
           27902    -470.577E-09     29.6644E-09    -456.997E-24
           27903    -465.883E-09     27.1597E-09     1.40101E-21
           27904    -461.638E-09     23.9077E-09     9.08051E-21
           27905    -457.971E-09     19.9897E-09     1.72845E-21
           27906    -454.995E-09     15.5098E-09     14.0583E-21
           27907    -452.802E-09     10.5912E-09     4.96230E-21
           27908    -451.458E-09     5.37203E-09     16.6656E-21
           27909    -451.005E-09     2.70527E-09     11.9707E-21
           27910    -515.972E-09     2.33658E-09    -1.40279E-21
           27911    -515.638E-09     4.65241E-09     3.73448E-21
           27912    -514.637E-09     9.22141E-09     6.35724E-21
           27913    -512.979E-09     13.6221E-09    -784.441E-24
           27914    -510.679E-09     17.7673E-09     1.34685E-21
           27915    -507.765E-09     21.5671E-09     10.2125E-21
           27916    -504.275E-09     24.9300E-09    -7.07042E-21
           27917    -500.264E-09     27.7649E-09     7.72321E-21
           27918    -495.806E-09     29.9847E-09     15.0810E-21
           27919    -490.991E-09     31.5108E-09     13.9697E-21
           27920    -485.929E-09     32.2776E-09    -2.07558E-21
           27921    -480.746E-09     32.2378E-09     13.5969E-21
           27922    -475.580E-09     31.3664E-09     12.3400E-21
           27923    -470.577E-09     29.6644E-09     10.4075E-21
           27924    -465.883E-09     27.1597E-09     14.9104E-21
           27925    -461.638E-09     23.9077E-09    -2.40836E-21
           27926    -457.971E-09     19.9897E-09     4.46375E-21
           27927    -454.995E-09     15.5098E-09    -1.22258E-21
           27928    -452.802E-09     10.5912E-09     5.87733E-21
           27929    -451.458E-09     5.37203E-09     19.0019E-21
           27930    -451.005E-09     2.70527E-09     798.059E-24
           27931    -515.972E-09     2.33658E-09     12.0002E-21
           27932    -515.638E-09     4.65241E-09     10.8381E-21
           27933    -514.637E-09     9.22141E-09     4.48803E-21
           27934    -512.979E-09     13.6221E-09     15.7776E-21
           27935    -510.679E-09     17.7673E-09     11.3675E-21
           27936    -507.765E-09     21.5671E-09     16.8248E-21
           27937    -504.275E-09     24.9300E-09    -3.67541E-21
           27938    -500.264E-09     27.7649E-09     845.385E-24
           27939    -495.806E-09     29.9847E-09     18.5963E-21
           27940    -490.991E-09     31.5108E-09     13.1926E-21
           27941    -485.929E-09     32.2776E-09     11.9719E-21
           27942    -480.746E-09     32.2378E-09     24.3426E-21
           27943    -475.580E-09     31.3664E-09     12.0843E-21
           27944    -470.577E-09     29.6644E-09     2.99064E-21
           27945    -465.883E-09     27.1597E-09     793.643E-24
           27946    -461.638E-09     23.9077E-09     1.58773E-21
           27947    -457.971E-09     19.9897E-09     3.55513E-21
           27948    -454.995E-09     15.5098E-09     194.148E-24
           27949    -452.802E-09     10.5912E-09     11.3531E-21
           27950    -451.458E-09     5.37203E-09    -2.08419E-21
           27951    -451.005E-09     2.70527E-09     16.4334E-21
           27952    -515.972E-09     2.33658E-09     9.53274E-21
           27953    -515.638E-09     4.65241E-09     5.12492E-21
           27954    -514.637E-09     9.22141E-09     870.529E-24
           27955    -512.979E-09     13.6221E-09     11.2321E-21
           27956    -510.679E-09     17.7673E-09     3.79546E-21
           27957    -507.765E-09     21.5671E-09     8.10223E-21
           27958    -504.275E-09     24.9300E-09     12.6298E-21
           27959    -500.264E-09     27.7649E-09     1.92450E-21
           27960    -495.806E-09     29.9847E-09     62.1180E-24
           27961    -490.991E-09     31.5108E-09    -4.54026E-21
           27962    -485.929E-09     32.2776E-09     17.8413E-21
           27963    -480.746E-09     32.2378E-09     12.7616E-21
           27964    -475.580E-09     31.3664E-09     842.969E-24
           27965    -470.577E-09     29.6644E-09     1.01448E-21
           27966    -465.883E-09     27.1597E-09     2.46781E-21
           27967    -461.638E-09     23.9077E-09     6.80861E-21
           27968    -457.971E-09     19.9897E-09     9.40233E-21
           27969    -454.995E-09     15.5098E-09     17.1211E-21
           27970    -452.802E-09     10.5912E-09     3.98355E-21
           27971    -451.458E-09     5.37203E-09     1.56903E-21
           27972    -451.005E-09     2.70527E-09     10.6894E-21
           27973    -515.972E-09     2.33658E-09     4.27141E-21
           27974    -515.638E-09     4.65241E-09    -8.77510E-21
           27975    -514.637E-09     9.22141E-09     7.54414E-21
           27976    -512.979E-09     13.6221E-09    -1.11410E-21
           27977    -510.679E-09     17.7673E-09     7.83447E-21
           27978    -507.765E-09     21.5671E-09     2.42690E-21
           27979    -504.275E-09     24.9300E-09     10.5395E-21
           27980    -500.264E-09     27.7649E-09     4.76570E-21
           27981    -495.806E-09     29.9847E-09     2.28554E-21
           27982    -490.991E-09     31.5108E-09     4.37968E-21
           27983    -485.929E-09     32.2776E-09     1.16311E-21
           27984    -480.746E-09     32.2378E-09    -4.13250E-21
           27985    -475.580E-09     31.3664E-09    -12.1711E-21
           27986    -470.577E-09     29.6644E-09     13.0484E-21
           27987    -465.883E-09     27.1597E-09     12.7093E-21
           27988    -461.638E-09     23.9077E-09     15.2588E-21
           27989    -457.971E-09     19.9897E-09     22.2455E-21
           27990    -454.995E-09     15.5098E-09     8.17315E-21
           27991    -452.802E-09     10.5912E-09     10.6222E-21
           27992    -451.458E-09     5.37203E-09     7.69831E-21
           27993    -451.005E-09     2.70527E-09     3.45646E-21
           27994    -515.972E-09     2.33658E-09     3.01699E-21
           27995    -515.638E-09     4.65241E-09     1.61297E-21
           27996    -514.637E-09     9.22141E-09     8.74214E-21
           27997    -512.979E-09     13.6221E-09    -3.08363E-21
           27998    -510.679E-09     17.7673E-09    -699.178E-24
           27999    -507.765E-09     21.5671E-09     4.52117E-21
           28000    -504.275E-09     24.9300E-09     4.84058E-21
           28001    -500.264E-09     27.7649E-09     6.23512E-21
           28002    -495.806E-09     29.9847E-09     9.17336E-21
           28003    -490.991E-09     31.5108E-09     9.69997E-21
           28004    -485.929E-09     32.2776E-09     4.51670E-21
           28005    -480.746E-09     32.2378E-09    -1.34292E-21
           28006    -475.580E-09     31.3664E-09     5.97082E-21
           28007    -470.577E-09     29.6644E-09     5.03289E-21
           28008    -465.883E-09     27.1597E-09     14.0453E-21
           28009    -461.638E-09     23.9077E-09     10.5986E-21
           28010    -457.971E-09     19.9897E-09     12.2109E-21
           28011    -454.995E-09     15.5098E-09     6.69151E-21
           28012    -452.802E-09     10.5912E-09     6.85137E-21
           28013    -451.458E-09     5.37203E-09     18.5628E-21
           28014    -451.005E-09     2.70527E-09     20.3232E-21
           28015    -515.972E-09     2.33658E-09    -3.00907E-21
           28016    -515.638E-09     4.65241E-09     22.3988E-21
           28017    -514.637E-09     9.22141E-09    -4.04105E-21
           28018    -512.979E-09     13.6221E-09    -795.839E-24
           28019    -510.679E-09     17.7673E-09    -11.7890E-21
           28020    -507.765E-09     21.5671E-09     1.76965E-21
           28021    -504.275E-09     24.9300E-09     7.91942E-21
           28022    -500.264E-09     27.7649E-09     970.013E-24
           28023    -495.806E-09     29.9847E-09    -259.806E-24
           28024    -490.991E-09     31.5108E-09    -8.47705E-21
           28025    -485.929E-09     32.2776E-09     1.81962E-21
           28026    -480.746E-09     32.2378E-09    -390.711E-24
           28027    -475.580E-09     31.3664E-09     20.2380E-21
           28028    -470.577E-09     29.6644E-09     1.03576E-21
           28029    -465.883E-09     27.1597E-09    -265.360E-24
           28030    -461.638E-09     23.9077E-09    -2.62953E-21
           28031    -457.971E-09     19.9897E-09     1.14994E-21
           28032    -454.995E-09     15.5098E-09     14.0676E-21
           28033    -452.802E-09     10.5912E-09     16.4384E-21
           28034    -451.458E-09     5.37203E-09     15.1694E-21
           28035    -451.005E-09     2.70527E-09     29.8120E-21
           28036    -515.972E-09     2.33658E-09     4.82884E-21
           28037    -515.638E-09     4.65241E-09     11.2318E-21
           28038    -514.637E-09     9.22141E-09     12.3369E-21
           28039    -512.979E-09     13.6221E-09     1.11112E-21
           28040    -510.679E-09     17.7673E-09     8.73091E-21
           28041    -507.765E-09     21.5671E-09     22.3442E-21
           28042    -504.275E-09     24.9300E-09     5.96114E-21
           28043    -500.264E-09     27.7649E-09     20.4364E-21
           28044    -495.806E-09     29.9847E-09     10.1963E-21
           28045    -490.991E-09     31.5108E-09     5.51891E-21
           28046    -485.929E-09     32.2776E-09    -3.61367E-21
           28047    -480.746E-09     32.2378E-09     9.92151E-21
           28048    -475.580E-09     31.3664E-09     359.664E-24
           28049    -470.577E-09     29.6644E-09     8.37235E-21
           28050    -465.883E-09     27.1597E-09     1.91349E-21
           28051    -461.638E-09     23.9077E-09     4.77395E-21
           28052    -457.971E-09     19.9897E-09     3.01953E-21
           28053    -454.995E-09     15.5098E-09     2.76941E-21
           28054    -452.802E-09     10.5912E-09     11.6007E-21
           28055    -451.458E-09     5.37203E-09     13.0228E-21
           28056    -451.005E-09     2.70527E-09     10.8468E-21
           28057    -515.972E-09     2.33658E-09     10.9835E-21
           28058    -515.638E-09     4.65241E-09    -12.0381E-21
           28059    -514.637E-09     9.22141E-09     17.7789E-21
           28060    -512.979E-09     13.6221E-09     15.6672E-21
           28061    -510.679E-09     17.7673E-09     19.8536E-21
           28062    -507.765E-09     21.5671E-09     11.3503E-21
           28063    -504.275E-09     24.9300E-09     15.0874E-21
           28064    -500.264E-09     27.7649E-09     19.7792E-21
           28065    -495.806E-09     29.9847E-09     17.7551E-21
           28066    -490.991E-09     31.5108E-09     6.35036E-21
           28067    -485.929E-09     32.2776E-09     10.2794E-21
           28068    -480.746E-09     32.2378E-09    -1.81772E-21
           28069    -475.580E-09     31.3664E-09     8.64897E-21
           28070    -470.577E-09     29.6644E-09     1.98599E-21
           28071    -465.883E-09     27.1597E-09     20.0146E-21
           28072    -461.638E-09     23.9077E-09     14.4785E-21
           28073    -457.971E-09     19.9897E-09     8.65071E-21
           28074    -454.995E-09     15.5098E-09     14.2898E-21
           28075    -452.802E-09     10.5912E-09     10.7773E-21
           28076    -451.458E-09     5.37203E-09     158.371E-24
           28077    -451.005E-09     2.70527E-09     2.47105E-21
           28078    -515.972E-09     2.33658E-09     3.91117E-21
           28079    -515.638E-09     4.65241E-09     3.83397E-21
           28080    -514.637E-09     9.22141E-09    -2.70536E-21
           28081    -512.979E-09     13.6221E-09     17.4377E-21
           28082    -510.679E-09     17.7673E-09     12.2592E-21
           28083    -507.765E-09     21.5671E-09     345.823E-24
           28084    -504.275E-09     24.9300E-09     12.8817E-21
           28085    -500.264E-09     27.7649E-09     483.527E-24
           28086    -495.806E-09     29.9847E-09     2.40960E-21
           28087    -490.991E-09     31.5108E-09    -2.37643E-21
           28088    -485.929E-09     32.2776E-09     11.8695E-21
           28089    -480.746E-09     32.2378E-09     2.76043E-21
           28090    -475.580E-09     31.3664E-09     10.0441E-21
           28091    -470.577E-09     29.6644E-09     9.23840E-21
           28092    -465.883E-09     27.1597E-09     12.0736E-21
           28093    -461.638E-09     23.9077E-09     12.6619E-21
           28094    -457.971E-09     19.9897E-09     24.6131E-21
           28095    -454.995E-09     15.5098E-09     23.3896E-21
           28096    -452.802E-09     10.5912E-09     7.02867E-21
           28097    -451.458E-09     5.37203E-09    -1.76671E-21
           28098    -451.005E-09     2.70527E-09     1.79223E-21
           28099    -515.972E-09     2.33658E-09     3.44656E-21
           28100    -515.638E-09     4.65241E-09     12.6464E-21
           28101    -514.637E-09     9.22141E-09     2.91125E-21
           28102    -512.979E-09     13.6221E-09     4.04281E-21
           28103    -510.679E-09     17.7673E-09    -409.288E-24
           28104    -507.765E-09     21.5671E-09     11.9443E-21
           28105    -504.275E-09     24.9300E-09     2.29223E-21
           28106    -500.264E-09     27.7649E-09     1.14369E-21
           28107    -495.806E-09     29.9847E-09     3.39631E-21
           28108    -490.991E-09     31.5108E-09     9.99065E-21
           28109    -485.929E-09     32.2776E-09     3.52935E-21
           28110    -480.746E-09     32.2378E-09     21.2135E-21
           28111    -475.580E-09     31.3664E-09    -1.19903E-21
           28112    -470.577E-09     29.6644E-09     10.3937E-21
           28113    -465.883E-09     27.1597E-09    -49.9729E-24
           28114    -461.638E-09     23.9077E-09    -2.97504E-21
           28115    -457.971E-09     19.9897E-09     13.7135E-21
           28116    -454.995E-09     15.5098E-09     7.90189E-21
           28117    -452.802E-09     10.5912E-09     4.65329E-21
           28118    -451.458E-09     5.37203E-09     8.98356E-21
           28119    -451.005E-09     2.70527E-09     4.23649E-21
           28120    -515.972E-09     2.33658E-09     11.2249E-21
           28121    -515.638E-09     4.65241E-09    -486.487E-24
           28122    -514.637E-09     9.22141E-09     5.12254E-21
           28123    -512.979E-09     13.6221E-09     550.477E-24
           28124    -510.679E-09     17.7673E-09     16.1477E-21
           28125    -507.765E-09     21.5671E-09     4.53898E-21
           28126    -504.275E-09     24.9300E-09    -1.72192E-21
           28127    -500.264E-09     27.7649E-09    -9.14392E-24
           28128    -495.806E-09     29.9847E-09     1.04754E-21
           28129    -490.991E-09     31.5108E-09     5.27374E-21
           28130    -485.929E-09     32.2776E-09    -1.55411E-21
           28131    -480.746E-09     32.2378E-09     10.6787E-21
           28132    -475.580E-09     31.3664E-09     19.2793E-21
           28133    -470.577E-09     29.6644E-09     10.0226E-21
           28134    -465.883E-09     27.1597E-09     10.2327E-21
           28135    -461.638E-09     23.9077E-09     11.9885E-21
           28136    -457.971E-09     19.9897E-09     1.03347E-21
           28137    -454.995E-09     15.5098E-09    -3.31870E-21
           28138    -452.802E-09     10.5912E-09     17.5961E-21
           28139    -451.458E-09     5.37203E-09     6.20598E-21
           28140    -451.005E-09     2.70527E-09     18.6294E-21
           28141    -515.972E-09     2.33658E-09    -4.40080E-21
           28142    -515.638E-09     4.65241E-09     8.83928E-21
           28143    -514.637E-09     9.22141E-09     14.1762E-21
           28144    -512.979E-09     13.6221E-09     8.64754E-21
           28145    -510.679E-09     17.7673E-09     9.98776E-21
           28146    -507.765E-09     21.5671E-09     6.35667E-21
           28147    -504.275E-09     24.9300E-09     4.05304E-21
           28148    -500.264E-09     27.7649E-09    -757.298E-24
           28149    -495.806E-09     29.9847E-09     8.16357E-21
           28150    -490.991E-09     31.5108E-09     2.69914E-21
           28151    -485.929E-09     32.2776E-09     11.2782E-21
           28152    -480.746E-09     32.2378E-09    -2.54918E-21
           28153    -475.580E-09     31.3664E-09     20.1672E-21
           28154    -470.577E-09     29.6644E-09     13.0254E-21
           28155    -465.883E-09     27.1597E-09     9.01632E-21
           28156    -461.638E-09     23.9077E-09     16.4643E-21
           28157    -457.971E-09     19.9897E-09     61.3275E-24
           28158    -454.995E-09     15.5098E-09     15.0784E-21
           28159    -452.802E-09     10.5912E-09     13.8493E-21
           28160    -451.458E-09     5.37203E-09     4.60005E-21
           28161    -451.005E-09     2.70527E-09     17.1440E-21
           28162    -515.972E-09     2.33658E-09    -1.66309E-21
           28163    -515.638E-09     4.65241E-09     5.44468E-21
           28164    -514.637E-09     9.22141E-09     1.12448E-21
           28165    -512.979E-09     13.6221E-09     8.28657E-21
           28166    -510.679E-09     17.7673E-09     6.23994E-21
           28167    -507.765E-09     21.5671E-09     722.058E-24
           28168    -504.275E-09     24.9300E-09    -2.42665E-21
           28169    -500.264E-09     27.7649E-09     526.227E-24
           28170    -495.806E-09     29.9847E-09     2.61955E-21
           28171    -490.991E-09     31.5108E-09     1.78950E-21
           28172    -485.929E-09     32.2776E-09     10.5958E-21
           28173    -480.746E-09     32.2378E-09     9.57451E-21
           28174    -475.580E-09     31.3664E-09    -1.80221E-21
           28175    -470.577E-09     29.6644E-09     5.93361E-21
           28176    -465.883E-09     27.1597E-09     1.69848E-21
           28177    -461.638E-09     23.9077E-09     3.49141E-21
           28178    -457.971E-09     19.9897E-09     12.9334E-21
           28179    -454.995E-09     15.5098E-09     9.29976E-21
           28180    -452.802E-09     10.5912E-09    -2.67175E-21
           28181    -451.458E-09     5.37203E-09     14.0792E-21
           28182    -451.005E-09     2.70527E-09     5.32475E-21
           28183    -515.972E-09     2.33658E-09     4.30906E-21
           28184    -515.638E-09     4.65241E-09     3.38412E-21
           28185    -514.637E-09     9.22141E-09     6.11716E-21
           28186    -512.979E-09     13.6221E-09     6.40315E-21
           28187    -510.679E-09     17.7673E-09     3.32622E-21
           28188    -507.765E-09     21.5671E-09     15.5062E-21
           28189    -504.275E-09     24.9300E-09     5.65959E-21
           28190    -500.264E-09     27.7649E-09     19.4094E-21
           28191    -495.806E-09     29.9847E-09    -1.29166E-21
           28192    -490.991E-09     31.5108E-09     11.4366E-21
           28193    -485.929E-09     32.2776E-09    -2.07368E-21
           28194    -480.746E-09     32.2378E-09     10.4371E-21
           28195    -475.580E-09     31.3664E-09     9.46906E-21
           28196    -470.577E-09     29.6644E-09     8.52282E-21
           28197    -465.883E-09     27.1597E-09     14.7573E-21
           28198    -461.638E-09     23.9077E-09     911.255E-24
           28199    -457.971E-09     19.9897E-09     12.3067E-21
           28200    -454.995E-09     15.5098E-09     6.04062E-21
           28201    -452.802E-09     10.5912E-09     2.15871E-21
           28202    -451.458E-09     5.37203E-09     16.0436E-21
           28203    -451.005E-09     2.70527E-09     5.57521E-21
           28204    -515.972E-09     2.33658E-09     380.555E-24
           28205    -515.638E-09     4.65241E-09     1.79699E-21
           28206    -514.637E-09     9.22141E-09     30.4952E-21
           28207    -512.979E-09     13.6221E-09     9.16425E-21
           28208    -510.679E-09     17.7673E-09    -29.9569E-24
           28209    -507.765E-09     21.5671E-09     35.3999E-21
           28210    -504.275E-09     24.9300E-09     11.7042E-21
           28211    -500.264E-09     27.7649E-09     33.8256E-21
           28212    -495.806E-09     29.9847E-09     664.856E-24
           28213    -490.991E-09     31.5108E-09     33.6185E-21
           28214    -485.929E-09     32.2776E-09    -3.63005E-21
           28215    -480.746E-09     32.2378E-09    -704.732E-24
           28216    -475.580E-09     31.3664E-09     28.2302E-21
           28217    -470.577E-09     29.6644E-09     14.5823E-21
           28218    -465.883E-09     27.1597E-09     37.1632E-21
           28219    -461.638E-09     23.9077E-09    -6.73205E-21
           28220    -457.971E-09     19.9897E-09     36.3703E-24
           28221    -454.995E-09     15.5098E-09     23.6591E-21
           28222    -452.802E-09     10.5912E-09     3.09870E-21
           28223    -451.458E-09     5.37203E-09    -3.90464E-21
           28224    -451.005E-09     2.70527E-09     17.5348E-21
           28225    -521.029E-09     2.69170E-09    -24.2622E-21
           28226    -520.652E-09     5.36148E-09    -578.896E-24
           28227    -519.523E-09     10.6346E-09    -288.878E-24
           28228    -517.648E-09     15.7283E-09    -1.15512E-21
           28229    -515.038E-09     20.5466E-09     2.04479E-21
           28230    -511.714E-09     24.9877E-09     4.15789E-21
           28231    -507.714E-09     28.9448E-09    -2.82411E-21
           28232    -503.091E-09     32.3084E-09    -528.235E-24
           28233    -497.923E-09     34.9708E-09     11.0947E-21
           28234    -492.313E-09     36.8321E-09     3.65264E-21
           28235    -486.387E-09     37.8071E-09    -14.0950E-21
           28236    -480.294E-09     37.8320E-09     43.5931E-21
           28237    -474.201E-09     36.8707E-09     29.9725E-21
           28238    -468.283E-09     34.9191E-09     33.6121E-21
           28239    -462.720E-09     32.0075E-09    -1.31314E-21
           28240    -457.682E-09     28.2006E-09     28.6495E-21
           28241    -453.326E-09     23.5952E-09     7.39907E-21
           28242    -449.789E-09     18.3162E-09    -3.14811E-21
           28243    -447.182E-09     12.5118E-09    -495.096E-24
           28244    -445.584E-09     6.34732E-09    -706.128E-24
           28245    -445.047E-09     3.19670E-09     4.15673E-21
           28246    -521.029E-09     2.69170E-09    -3.08081E-21
           28247    -520.652E-09     5.36148E-09     2.38671E-21
           28248    -519.523E-09     10.6346E-09    -1.31006E-21
           28249    -517.648E-09     15.7283E-09     9.96901E-24
           28250    -515.038E-09     20.5466E-09     7.67651E-21
           28251    -511.714E-09     24.9877E-09    -648.762E-24
           28252    -507.714E-09     28.9448E-09     628.510E-24
           28253    -503.091E-09     32.3084E-09     12.2139E-21
           28254    -497.923E-09     34.9708E-09     5.02788E-21
           28255    -492.313E-09     36.8321E-09     401.529E-24
           28256    -486.387E-09     37.8071E-09     875.641E-24
           28257    -480.294E-09     37.8320E-09     33.7129E-21
           28258    -474.201E-09     36.8707E-09     14.0255E-21
           28259    -468.283E-09     34.9191E-09     27.1686E-21
           28260    -462.720E-09     32.0075E-09     18.9015E-21
           28261    -457.682E-09     28.2006E-09     20.9439E-21
           28262    -453.326E-09     23.5952E-09     10.7128E-21
           28263    -449.789E-09     18.3162E-09    -11.2571E-21
           28264    -447.182E-09     12.5118E-09    -1.57631E-21
           28265    -445.584E-09     6.34732E-09     7.60731E-21
           28266    -445.046E-09     3.19670E-09     5.38640E-21
           28267    -521.029E-09     2.69170E-09     19.9677E-21
           28268    -520.652E-09     5.36148E-09    -5.83641E-21
           28269    -519.523E-09     10.6346E-09     310.270E-24
           28270    -517.648E-09     15.7283E-09     13.0614E-21
           28271    -515.038E-09     20.5466E-09     3.43371E-21
           28272    -511.714E-09     24.9877E-09     2.39655E-21
           28273    -507.714E-09     28.9448E-09     11.1002E-21
           28274    -503.091E-09     32.3084E-09     174.941E-24
           28275    -497.923E-09     34.9708E-09     17.2560E-21
           28276    -492.313E-09     36.8321E-09    -349.542E-24
           28277    -486.387E-09     37.8071E-09     5.80838E-21
           28278    -480.294E-09     37.8320E-09     10.9866E-21
           28279    -474.201E-09     36.8707E-09     1.87346E-21
           28280    -468.283E-09     34.9191E-09     15.8962E-21
           28281    -462.720E-09     32.0075E-09     15.0087E-21
           28282    -457.682E-09     28.2006E-09     6.47921E-21
           28283    -453.326E-09     23.5952E-09     10.8065E-21
           28284    -449.789E-09     18.3162E-09    -6.41607E-21
           28285    -447.182E-09     12.5118E-09     8.64053E-21
           28286    -445.584E-09     6.34732E-09     16.9717E-21
           28287    -445.046E-09     3.19670E-09     11.8747E-21
           28288    -521.029E-09     2.69170E-09    -406.582E-24
           28289    -520.652E-09     5.36148E-09     6.55955E-21
           28290    -519.523E-09     10.6346E-09     203.257E-24
           28291    -517.648E-09     15.7283E-09     808.657E-24
           28292    -515.038E-09     20.5466E-09    -1.36730E-21
           28293    -511.714E-09     24.9877E-09    -9.42354E-21
           28294    -507.714E-09     28.9448E-09     10.0702E-21
           28295    -503.091E-09     32.3084E-09    -15.0996E-21
           28296    -497.923E-09     34.9708E-09     7.89529E-21
           28297    -492.313E-09     36.8321E-09     1.56348E-21
           28298    -486.387E-09     37.8071E-09    -307.004E-24
           28299    -480.294E-09     37.8320E-09    -11.7426E-21
           28300    -474.201E-09     36.8707E-09    -1.11401E-24
           28301    -468.283E-09     34.9191E-09     4.00577E-21
           28302    -462.720E-09     32.0075E-09     3.95492E-21
           28303    -457.682E-09     28.2006E-09     587.971E-24
           28304    -453.326E-09     23.5952E-09    -134.062E-24
           28305    -449.789E-09     18.3162E-09     14.5069E-21
           28306    -447.182E-09     12.5118E-09     7.15587E-21
           28307    -445.584E-09     6.34732E-09     8.54393E-21
