Arithmetics End
date = 2020-05-08, chg = 1.04%, profit = 1.04%, profitValue = 2901.27
synthetical7
date = 2020-05-06, chg = 1.57%, profit = 1.57%, profitValue = 2904.89
synthetical6
范围内无有效日期
synthetical5
范围内无有效日期
synthetical4
范围内无有效日期
synthetical3
sellstock = 300537, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 300517, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 300015, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 002821, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 002777, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 002728, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
mairu, date = 2019-10-21, stock = 600271, price = 20.48, rate = 1.0000000000000000
mairu, date = 2019-10-21, stock = 600837, price = 14.16, rate = 0.5000000000000000
mairu, date = 2019-10-21, stock = 600061, price = 12.11, rate = 0.3333333333333333
mairu, date = 2019-10-21, stock = 002184, price = 10.26, rate = 0.2500000000000000
mairu, date = 2019-10-21, stock = 603519, price = 15.94, rate = 0.2000000000000000
mairu, date = 2019-10-21, stock = 600446, price = 20.95, rate = 0.1666666666666667
mairu, date = 2019-10-21, stock = 300654, price = 11.64, rate = 0.1428571428571429
mairu, date = 2019-10-21, stock = 002728, price = 16.92, rate = 0.1250000000000000
mairu, date = 2019-10-21, stock = 300517, price = 15.20, rate = 0.1111111111111111
mairu, date = 2019-10-21, stock = 300015, price = 37.09, rate = 0.1000000000000000
mairu, date = 2019-10-21, stock = 603535, price = 18.93, rate = 0.0909090909090909
mairu, date = 2019-10-21, stock = 300435, price = 11.51, rate = 0.0833333333333333
mairu, date = 2019-10-21, stock = 300746, price = 14.40, rate = 0.0769230769230769
mairu, date = 2019-10-21, stock = 300384, price = 16.86, rate = 0.0714285714285714
mairu, date = 2019-10-21, stock = 603181, price = 16.38, rate = 0.0666666666666667
mairu, date = 2019-10-21, stock = 600763, price = 105.60, rate = 0.0625000000000000
mairu, date = 2019-10-21, stock = 002821, price = 122.70, rate = 0.0588235294117647
mairu, date = 2019-10-21, stock = 603888, price = 18.60, rate = 0.0555555555555556
mairu, date = 2019-10-21, stock = 300347, price = 66.06, rate = 0.0526315789473684
mairu, date = 2019-10-21, stock = 603811, price = 28.24, rate = 0.0500000000000000
mairu, date = 2019-10-21, stock = 300537, price = 20.93, rate = 0.0476190476190476
mairu, date = 2019-10-21, stock = 002777, price = 35.40, rate = 0.0454545454545455
mairu, date = 2019-10-21, stock = 603317, price = 52.47, rate = 0.0434782608695652
mairu, date = 2019-10-21, stock = 603681, price = 29.50, rate = 0.0416666666666667
mairu, date = 2019-10-21, stock = 002942, price = 32.35, rate = 0.0400000000000000
mairu, date = 2019-10-21, stock = 002800, price = 29.65, rate = 0.0384615384615385
date = 2020-05-08, allFund = 19935232015.01, profit = -0.32%
qingcanggupiao：603338 name，总shouyi：-2.08%，日期：2019-10-24，jiage：59.85，cangwei：23366900, 手续费：1776106.39，总收回：1396732858.61
qingcanggupiao：601066 name，总shouyi：-1.24%，日期：2019-10-24，jiage：22.28，cangwei：63306100, 手续费：1791284.09，总收回：1408668623.91
qingcanggupiao：600378 name，总shouyi：-3.35%，日期：2019-10-24，jiage：16.72，cangwei：82554000, 手续费：1752984.66，总收回：1378549895.34
qingcanggupiao：600136 name，总shouyi：0.27%，日期：2019-10-24，jiage：11.02，cangwei：129953300, 手续费：1818748.42，总收回：1430266617.58
qingcanggupiao：300682 name，总shouyi：-3.80%，日期：2019-10-24，jiage：22.78，cangwei：60313100, 手续费：1717415.52，总收回：1372215002.48
qingcanggupiao：300616 name，总shouyi：1.53%，日期：2019-10-24，jiage：77.03，cangwei：18824500, 手续费：1812564.05，总收回：1448238670.95
qingcanggupiao：300226 name，总shouyi：-4.69%，日期：2019-10-24，jiage：67.62，cangwei：20129800, 手续费：1701471.35，总收回：1359475604.65
qingcanggupiao：300033 name，总shouyi：0.06%，日期：2019-10-24，jiage：98.00，cangwei：14582500, 手续费：1786356.25，总收回：1427298643.75
qingcanggupiao：002444 name，总shouyi：-1.32%，日期：2019-10-24，jiage：10.45，cangwei：134865000, 手续费：1761674.06，总收回：1407577575.94
qingcanggupiao：002414 name，总shouyi：3.89%，日期：2019-10-24，jiage：22.70，cangwei：65364600, 手续费：1854720.53，总收回：1481921699.47
qingcanggupiao：000988 name，总shouyi：0.57%，日期：2019-10-24，jiage：19.25，cangwei：74619500, 手续费：1795531.72，总收回：1434629843.28
qingcanggupiao：603813 name，总shouyi：4.22%，日期：2019-10-21，jiage：20.23，cangwei：73579900, 手续费：1890422.15，总收回：1486630954.85
qingcanggupiao：000672 name，总shouyi：1.22%，日期：2019-10-21，jiage：14.99，cangwei：96435800, 手续费：1806965.80，总收回：1443765676.20
qingcanggupiao：000001 name，总shouyi：2.30%，日期：2019-10-21，jiage：16.89，cangwei：86506000, 手续费：1826357.93，总收回：1459259982.07
购买gupiao：002444 name，日期：2019-10-18，jiage：10.59，cangwei：134865000, 手续费：357055.09，总消耗：1428577405.09
购买gupiao：000988 name，日期：2019-10-18，jiage：19.14，cangwei：74619500, 手续费：357054.31，总消耗：1428574284.31
购买gupiao：002414 name，日期：2019-10-18，jiage：21.85，cangwei：65364600, 手续费：357054.13，总消耗：1428573564.13
购买gupiao：300226 name，日期：2019-10-18，jiage：70.95，cangwei：20129800, 手续费：357052.33，总消耗：1428566362.33
购买gupiao：300616 name，日期：2019-10-18，jiage：75.87，cangwei：18824500, 手续费：357053.70，总消耗：1428571868.70
购买gupiao：601066 name，日期：2019-10-18，jiage：22.56，cangwei：63306100, 手续费：385610.11，总消耗：1428571226.11
购买gupiao：600136 name，日期：2019-10-18，jiage：10.99，cangwei：129953300, 手续费：385610.43，总消耗：1428572377.43
购买gupiao：300033 name，日期：2019-10-18，jiage：97.94，cangwei：14582500, 手续费：357052.51，总消耗：1428567102.51
购买gupiao：603338 name，日期：2019-10-18，jiage：61.12，cangwei：23366900, 手续费：385609.93，总消耗：1428570537.93
购买gupiao：000001 name，日期：2019-10-18，jiage：16.51，cangwei：86506000, 手续费：357053.52，总消耗：1428571113.52
购买gupiao：603813 name，日期：2019-10-18，jiage：19.41，cangwei：73579900, 手续费：385610.18，总消耗：1428571469.18
购买gupiao：300682 name，日期：2019-10-18，jiage：23.68，cangwei：60313100, 手续费：357053.55，总消耗：1428571261.55
购买gupiao：000672 name，日期：2019-10-18，jiage：14.81，cangwei：96435800, 手续费：357053.55，总消耗：1428571251.55
购买gupiao：600378 name，日期：2019-10-18，jiage：17.30，cangwei：82554000, 手续费：385609.73，总消耗：1428569809.73
maichu, date = 2019-10-24, stock = 603338, price = 59.85, rate = 1.0000000000000000
maichu, date = 2019-10-24, stock = 601066, price = 22.28, rate = 1.0000000000000000
maichu, date = 2019-10-24, stock = 600378, price = 16.72, rate = 1.0000000000000000
maichu, date = 2019-10-24, stock = 600136, price = 11.02, rate = 1.0000000000000000
maichu, date = 2019-10-24, stock = 300682, price = 22.78, rate = 1.0000000000000000
maichu, date = 2019-10-24, stock = 300616, price = 77.03, rate = 1.0000000000000000
maichu, date = 2019-10-24, stock = 300226, price = 67.62, rate = 1.0000000000000000
maichu, date = 2019-10-24, stock = 300033, price = 98.00, rate = 1.0000000000000000
maichu, date = 2019-10-24, stock = 002444, price = 10.45, rate = 1.0000000000000000
maichu, date = 2019-10-24, stock = 002414, price = 22.70, rate = 1.0000000000000000
maichu, date = 2019-10-24, stock = 000988, price = 19.25, rate = 1.0000000000000000
sellstock = 603338, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 601066, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 600378, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 600136, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 300682, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 300616, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 300226, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 300033, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 002444, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 002414, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 000988, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
maichu, date = 2019-10-21, stock = 603813, price = 20.23, rate = 1.0000000000000000
maichu, date = 2019-10-21, stock = 000672, price = 14.99, rate = 1.0000000000000000
maichu, date = 2019-10-21, stock = 000001, price = 16.89, rate = 1.0000000000000000
sellstock = 603813, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 000672, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 000001, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
mairu, date = 2019-10-18, stock = 002444, price = 10.59, rate = 1.0000000000000000
mairu, date = 2019-10-18, stock = 000988, price = 19.14, rate = 0.5000000000000000
mairu, date = 2019-10-18, stock = 002414, price = 21.85, rate = 0.3333333333333333
mairu, date = 2019-10-18, stock = 300226, price = 70.95, rate = 0.2500000000000000
mairu, date = 2019-10-18, stock = 300616, price = 75.87, rate = 0.2000000000000000
mairu, date = 2019-10-18, stock = 601066, price = 22.56, rate = 0.1666666666666667
mairu, date = 2019-10-18, stock = 600136, price = 10.99, rate = 0.1428571428571429
mairu, date = 2019-10-18, stock = 300033, price = 97.94, rate = 0.1250000000000000
mairu, date = 2019-10-18, stock = 603338, price = 61.12, rate = 0.1111111111111111
mairu, date = 2019-10-18, stock = 000001, price = 16.51, rate = 0.1000000000000000
mairu, date = 2019-10-18, stock = 603813, price = 19.41, rate = 0.0909090909090909
mairu, date = 2019-10-18, stock = 300682, price = 23.68, rate = 0.0833333333333333
mairu, date = 2019-10-18, stock = 000672, price = 14.81, rate = 0.0769230769230769
mairu, date = 2019-10-18, stock = 600378, price = 17.30, rate = 0.0714285714285714
date = 2020-05-08, allFund = 18788552000.73, profit = -6.06%
qingcanggupiao：603090 name，总shouyi：-8.57%，日期：2019-10-23，jiage：16.10，cangwei：567705800, 手续费：11607880.50，总收回：9128455499.50
qingcanggupiao：300458 name，总shouyi：-3.25%，日期：2019-10-23，jiage：24.38，cangwei：396726200, 手续费：12090230.95，总收回：9660094525.05
购买gupiao：300458 name，日期：2019-10-17，jiage：25.20，cangwei：396726200, 手续费：2499375.06，总消耗：9999999615.06
购买gupiao：603090 name，日期：2019-10-17，jiage：17.61，cangwei：567705800, 手续费：2699270.76，总消耗：9999998408.76
maichu, date = 2019-10-23, stock = 603090, price = 16.10, rate = 1.0000000000000000
maichu, date = 2019-10-23, stock = 300458, price = 24.38, rate = 1.0000000000000000
sellstock = 603090, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 300458, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
mairu, date = 2019-10-17, stock = 300458, price = 25.20, rate = 1.0000000000000000
mairu, date = 2019-10-17, stock = 603090, price = 17.61, rate = 0.5000000000000000
date = 2020-05-08, allFund = 19994427141.43, profit = -0.03%
qingcanggupiao：603886 name，总shouyi：0.74%，日期：2019-10-22，jiage：17.79，cangwei：377399100, 手续费：8526691.09，总收回：6705403297.91
qingcanggupiao：600438 name，总shouyi：3.21%，日期：2019-10-22，jiage：12.55，cangwei：548097600, 手续费：8735853.60，总收回：6869889026.40
qingcanggupiao：000048 name，总shouyi：-3.57%，日期：2019-10-22，jiage：22.43，cangwei：286543400, 手续费：8033960.58，总收回：6419134501.42
购买gupiao：603886 name，日期：2019-10-16，jiage：17.66，cangwei：377399100, 手续费：1799514.39，总消耗：6666667620.39
购买gupiao：600438 name，日期：2019-10-16，jiage：12.16，cangwei：548097600, 手续费：1799514.04，总消耗：6666666330.04
购买gupiao：000048 name，日期：2019-10-16，jiage：23.26，cangwei：286543400, 手续费：1666249.87，总消耗：6666665733.87
maichu, date = 2019-10-22, stock = 603886, price = 17.79, rate = 1.0000000000000000
maichu, date = 2019-10-22, stock = 600438, price = 12.55, rate = 1.0000000000000000
maichu, date = 2019-10-22, stock = 000048, price = 22.43, rate = 1.0000000000000000
sellstock = 603886, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 600438, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 000048, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
mairu, date = 2019-10-16, stock = 603886, price = 17.66, rate = 1.0000000000000000
mairu, date = 2019-10-16, stock = 600438, price = 12.16, rate = 0.5000000000000000
mairu, date = 2019-10-16, stock = 000048, price = 23.26, rate = 0.3333333333333333
date = 2020-05-08, allFund = 20432970935.21, profit = 2.16%
qingcanggupiao：600083 name，总shouyi：1.89%，日期：2019-10-21，jiage：18.90，cangwei：538938100, 手续费：12936131.21，总收回：10172993958.79
qingcanggupiao：300772 name，总shouyi：2.75%，日期：2019-10-16，jiage：17.91，cangwei：573580000, 手续费：12841022.25，总收回：10259976777.75
购买gupiao：600083 name，日期：2019-10-15，jiage：18.55，cangwei：538938100, 手续费：2699271.48，总消耗：10000001026.48
购买gupiao：300772 name，日期：2019-10-15，jiage：17.43，cangwei：573580000, 手续费：2499374.85，总消耗：9999998774.85
maichu, date = 2019-10-21, stock = 600083, price = 18.90, rate = 1.0000000000000000
sellstock = 600083, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
maichu, date = 2019-10-16, stock = 300772, price = 17.91, rate = 1.0000000000000000
sellstock = 300772, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
mairu, date = 2019-10-15, stock = 600083, price = 18.55, rate = 1.0000000000000000
mairu, date = 2019-10-15, stock = 300772, price = 17.43, rate = 0.5000000000000000
date = 2020-05-08, allFund = 20000000000.00, profit = 0.00%
mairu, date = 2019-10-14, stock = 300751, price = 155.49, rate = 0
date = 2020-05-08, allFund = 20000000000.00, profit = 0.00%
date = 2020-05-08, allFund = 20000000000.00, profit = 0.00%
mairu, date = 2019-10-10, stock = 000538, price = 75.55, rate = 0
mairu, date = 2019-10-10, stock = 600519, price = 1155.00, rate = 0
date = 2020-05-08, allFund = 21361069062.18, profit = 6.81%
qingcanggupiao：600702 name，总shouyi：8.14%，日期：2019-10-15，jiage：31.47，cangwei：343549900, 手续费：13730624.50，总收回：10797784728.50
qingcanggupiao：300463 name，总shouyi：5.79%，日期：2019-10-10，jiage：27.40，cangwei：386003800, 手续费：13220630.15，总收回：10563283489.85
购买gupiao：600702 name，日期：2019-10-09，jiage：29.10，cangwei：343549900, 手续费：2699271.56，总消耗：10000001361.56
购买gupiao：300463 name，日期：2019-10-09，jiage：25.90，cangwei：386003800, 手续费：2499374.61，总消耗：9999997794.61
maichu, date = 2019-10-15, stock = 600702, price = 31.47, rate = 1.0000000000000000
sellstock = 600702, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
maichu, date = 2019-10-10, stock = 300463, price = 27.40, rate = 1.0000000000000000
sellstock = 300463, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
mairu, date = 2019-10-09, stock = 600702, price = 29.10, rate = 1.0000000000000000
mairu, date = 2019-10-09, stock = 300463, price = 25.90, rate = 0.5000000000000000
date = 2020-05-08, allFund = 20000000000.00, profit = 0.00%
mairu, date = 2019-10-08, stock = 603636, price = 11.36, rate = 0
mairu, date = 2019-10-08, stock = 603777, price = 12.35, rate = 0
mairu, date = 2019-10-08, stock = 603160, price = 190.70, rate = 0
once
date = 2019-11-15, allFund = 181592.20, profit = -9.20%
日期:2019-11-14，目前总zichan：185234.20
购买gupiao：300639 name，日期：2019-11-14，jiage：25.90，cangwei：6900, 手续费：44.68，总消耗：178754.68
qingcanggupiao：300773 name，总shouyi：-5.89%，日期：2019-11-14，jiage：54.48，cangwei：3300, 手续费：224.73，总收回：179559.27
日期:2019-11-13，目前总zichan：184327.61
购买gupiao：603378 name，日期：2019-11-13，jiage：16.81，cangwei：300, 手续费：5.10，总消耗：5048.10
日期:2019-11-12，目前总zichan：187005.71
日期:2019-11-11，目前总zichan：185586.71
日期:2019-11-08，目前总zichan：196542.71
购买gupiao：300773 name，日期：2019-11-08，jiage：57.89，cangwei：3300, 手续费：47.76，总消耗：191084.76
qingcanggupiao：000810 name，总shouyi：2.01%，日期：2019-11-08，jiage：11.14，cangwei：400, 手续费：9.46，总收回：4446.54
日期:2019-11-07，目前总zichan：196647.93
qingcanggupiao：603229 name，总shouyi：-0.14%，日期：2019-11-07，jiage：14.66，cangwei：13100, 手续费：243.90，总收回：191802.10
日期:2019-11-06，目前总zichan：192011.83
日期:2019-11-05，目前总zichan：193349.83
购买gupiao：000810 name，日期：2019-11-05，jiage：10.92，cangwei：400, 手续费：5.00，总消耗：4373.00
qingcanggupiao：600315 name，总shouyi：0.48%，日期：2019-11-05，jiage：33.45，cangwei：100, 手续费：8.42，总收回：3336.58
日期:2019-11-04，目前总zichan：195706.25
日期:2019-11-01，目前总zichan：195711.25
日期:2019-10-31，目前总zichan：196996.25
购买gupiao：603229 name，日期：2019-10-31，jiage：14.68，cangwei：13100, 手续费：51.93，总消耗：192359.93
qingcanggupiao：300788 name，总shouyi：2.57%，日期：2019-10-31，jiage：50.20，cangwei：3800, 手续费：238.45，总收回：190521.55
日期:2019-10-30，目前总zichan：195680.63
qingcanggupiao：300384 name，总shouyi：-3.73%，日期：2019-10-30，jiage：17.53，cangwei：100, 手续费：6.75，总收回：1746.25
日期:2019-10-29，目前总zichan：190070.38
购买gupiao：600315 name，日期：2019-10-29，jiage：33.29，cangwei：100, 手续费：5.07，总消耗：3334.07
日期:2019-10-28，目前总zichan：192596.45
购买gupiao：300788 name，日期：2019-10-28，jiage：48.94，cangwei：3800, 手续费：46.49，总消耗：186018.49
qingcanggupiao：300616 name，总shouyi：-3.82%，日期：2019-10-28，jiage：76.37，cangwei：2500, 手续费：238.66，总收回：190686.34
日期:2019-10-25，目前总zichan：192707.60
日期:2019-10-24，目前总zichan：194480.60
日期:2019-10-23，目前总zichan：198207.60
购买gupiao：300384 name，日期：2019-10-23，jiage：18.21，cangwei：100, 手续费：5.00，总消耗：1826.00
日期:2019-10-22，目前总zichan：200462.60
购买gupiao：300616 name，日期：2019-10-22，jiage：79.40，cangwei：2500, 手续费：49.63，总消耗：198549.63
日期:0-00-00，目前总zichan：200512.23
日期:0-00-00，目前总zichan：200512.23
日期:0-00-00，目前总zichan：200512.23
日期:0-00-00，目前总zichan：200512.23
日期:0-00-00，目前总zichan：200512.23
日期:0-00-00，目前总zichan：200512.23
日期:0-00-00，目前总zichan：200512.23
qingcanggupiao：603060 name，总shouyi：0.41%，日期：2019-10-11，jiage：24.39，cangwei：8200, 手续费：254.00，总收回：199744.00
日期:2019-10-10，目前总zichan：199208.23
日期:2019-10-09，目前总zichan：196338.23
日期:2019-10-08，目前总zichan：199946.23
购买gupiao：603060 name，日期：2019-10-08，jiage：24.29，cangwei：8200, 手续费：53.77，总消耗：199231.77
date = 2019-11-14, allFund = 185234.20, profit = -7.38%
mairu, date = 2019-11-14, stock = 002036, price = 14.54, rate = 0.00
mairu, date = 2019-11-14, stock = 300630, price = 61.88, rate = 0.00
mairu, date = 2019-11-14, stock = 300639, price = 25.90, rate = 1.00
mairu, date = 2019-11-14, stock = 300014, price = 39.41, rate = 0.00
maichu, date = 2019-11-14, stock = 300773, price = 54.48, rate = 1.0000000000000000
sellstock = 300773, useType = 2, useCountType = 2, isObserve = 1, solutionType = 1
date = 2019-11-13, allFund = 184327.61, profit = -7.84%
mairu, date = 2019-11-13, stock = 300694, price = 13.80, rate = 0.00
mairu, date = 2019-11-13, stock = 300443, price = 13.36, rate = 0.00
mairu, date = 2019-11-13, stock = 603378, price = 16.81, rate = 1.00
mairu, date = 2019-11-13, stock = 603992, price = 21.87, rate = 0.00
date = 2019-11-12, allFund = 187005.71, profit = -6.50%
date = 2019-11-11, allFund = 185586.71, profit = -7.21%
date = 2019-11-08, allFund = 196542.71, profit = -1.73%
mairu, date = 2019-11-08, stock = 002458, price = 32.81, rate = 0.00
mairu, date = 2019-11-08, stock = 603377, price = 23.64, rate = 0.00
mairu, date = 2019-11-08, stock = 300773, price = 57.89, rate = 1.00
mairu, date = 2019-11-08, stock = 603214, price = 45.05, rate = 0.00
maichu, date = 2019-11-08, stock = 000810, price = 11.14, rate = 1.0000000000000000
sellstock = 000810, useType = 2, useCountType = 2, isObserve = 1, solutionType = 1
date = 2019-11-07, allFund = 196647.93, profit = -1.68%
maichu, date = 2019-11-07, stock = 603229, price = 14.66, rate = 1.0000000000000000
sellstock = 603229, useType = 2, useCountType = 2, isObserve = 1, solutionType = 1
date = 2019-11-06, allFund = 192011.83, profit = -3.99%
date = 2019-11-05, allFund = 193349.83, profit = -3.33%
mairu, date = 2019-11-05, stock = 603398, price = 10.99, rate = 0.00
mairu, date = 2019-11-05, stock = 002714, price = 99.10, rate = 0.00
mairu, date = 2019-11-05, stock = 000810, price = 10.92, rate = 1.00
mairu, date = 2019-11-05, stock = 002530, price = 10.62, rate = 0.00
maichu, date = 2019-11-05, stock = 600315, price = 33.45, rate = 1.0000000000000000
sellstock = 600315, useType = 2, useCountType = 2, isObserve = 1, solutionType = 1
date = 2019-11-04, allFund = 195706.25, profit = -2.15%
mairu, date = 2019-11-04, stock = 601236, price = 14.17, rate = 0.00
mairu, date = 2019-11-04, stock = 002695, price = 16.43, rate = 0.00
mairu, date = 2019-11-04, stock = 002938, price = 45.98, rate = 1.00
mairu, date = 2019-11-04, stock = 300541, price = 19.96, rate = 0.00
date = 2019-11-01, allFund = 195711.25, profit = -2.14%
mairu, date = 2019-11-01, stock = 300294, price = 32.48, rate = 0.00
mairu, date = 2019-11-01, stock = 600456, price = 22.66, rate = 0.00
mairu, date = 2019-11-01, stock = 603378, price = 16.00, rate = 1.00
mairu, date = 2019-11-01, stock = 600980, price = 13.66, rate = 0.00
date = 2019-10-31, allFund = 196996.25, profit = -1.50%
mairu, date = 2019-10-31, stock = 300575, price = 25.25, rate = 0.00
mairu, date = 2019-10-31, stock = 300486, price = 15.19, rate = 0.00
mairu, date = 2019-10-31, stock = 603229, price = 14.68, rate = 1.00
mairu, date = 2019-10-31, stock = 002755, price = 15.24, rate = 0.00
maichu, date = 2019-10-31, stock = 300788, price = 50.20, rate = 1.0000000000000000
sellstock = 300788, useType = 2, useCountType = 2, isObserve = 1, solutionType = 1
date = 2019-10-30, allFund = 195680.63, profit = -2.16%
maichu, date = 2019-10-30, stock = 300384, price = 17.53, rate = 1.0000000000000000
sellstock = 300384, useType = 2, useCountType = 2, isObserve = 1, solutionType = 1
date = 2019-10-29, allFund = 190070.38, profit = -4.96%
mairu, date = 2019-10-29, stock = 000739, price = 12.85, rate = 0.00
mairu, date = 2019-10-29, stock = 000532, price = 12.07, rate = 0.00
mairu, date = 2019-10-29, stock = 600315, price = 33.29, rate = 1.00
mairu, date = 2019-10-29, stock = 300009, price = 16.32, rate = 0.00
date = 2019-10-28, allFund = 192596.45, profit = -3.70%
mairu, date = 2019-10-28, stock = 603517, price = 45.06, rate = 0.00
mairu, date = 2019-10-28, stock = 600809, price = 85.80, rate = 0.00
mairu, date = 2019-10-28, stock = 300788, price = 48.94, rate = 1.00
mairu, date = 2019-10-28, stock = 300451, price = 18.60, rate = 0.00
maichu, date = 2019-10-28, stock = 300616, price = 76.37, rate = 1.0000000000000000
sellstock = 300616, useType = 2, useCountType = 2, isObserve = 1, solutionType = 1
date = 2019-10-25, allFund = 192707.60, profit = -3.65%
mairu, date = 2019-10-25, stock = 603387, price = 23.11, rate = 0.00
mairu, date = 2019-10-25, stock = 000403, price = 35.01, rate = 0.00
mairu, date = 2019-10-25, stock = 603520, price = 40.20, rate = 1.00
mairu, date = 2019-10-25, stock = 002007, price = 37.30, rate = 0.00
date = 2019-10-24, allFund = 194480.60, profit = -2.76%
mairu, date = 2019-10-24, stock = 002216, price = 10.26, rate = 0.00
mairu, date = 2019-10-24, stock = 300442, price = 15.79, rate = 0.00
date = 2019-10-23, allFund = 198207.60, profit = -0.90%
mairu, date = 2019-10-23, stock = 002184, price = 10.65, rate = 0.00
mairu, date = 2019-10-23, stock = 300435, price = 11.94, rate = 0.00
mairu, date = 2019-10-23, stock = 300384, price = 18.21, rate = 1.00
mairu, date = 2019-10-23, stock = 002800, price = 33.11, rate = 0.00
tingpai, stock = 300015, date = 2019-10-23
date = 2019-10-22, allFund = 200462.60, profit = 0.23%
mairu, date = 2019-10-22, stock = 600378, price = 17.32, rate = 0.00
mairu, date = 2019-10-22, stock = 603813, price = 20.14, rate = 0.00
mairu, date = 2019-10-22, stock = 300616, price = 79.40, rate = 1.00
mairu, date = 2019-10-22, stock = 002414, price = 22.56, rate = 0.00
date = 2019-10-21, allFund = 200512.23, profit = 0.26%
mairu, date = 2019-10-21, stock = 603090, price = 16.08, rate = 0.00
mairu, date = 2019-10-21, stock = 300458, price = 24.51, rate = 0.00
date = 2019-10-18, allFund = 200512.23, profit = 0.26%
mairu, date = 2019-10-18, stock = 000048, price = 22.24, rate = 0.00
mairu, date = 2019-10-18, stock = 600438, price = 12.10, rate = 0.00
mairu, date = 2019-10-18, stock = 603886, price = 17.88, rate = 0.00
date = 2019-10-17, allFund = 200512.23, profit = 0.26%
mairu, date = 2019-10-17, stock = 600083, price = 17.73, rate = 0.00
mairu, date = 2019-10-17, stock = 300772, price = 17.04, rate = 0.00
date = 2019-10-16, allFund = 200512.23, profit = 0.26%
date = 2019-10-15, allFund = 200512.23, profit = 0.26%
date = 2019-10-14, allFund = 200512.23, profit = 0.26%
date = 2019-10-11, allFund = 200512.23, profit = 0.26%
mairu, date = 2019-10-11, stock = 600702, price = 28.62, rate = 0.00
mairu, date = 2019-10-11, stock = 300463, price = 26.97, rate = 0.00
maichu, date = 2019-10-11, stock = 603060, price = 24.39, rate = 1.0000000000000000
sellstock = 603060, useType = 2, useCountType = 2, isObserve = 1, solutionType = 1
date = 2019-10-10, allFund = 199208.23, profit = -0.40%
date = 2019-10-09, allFund = 196338.23, profit = -1.83%
mairu, date = 2019-10-09, stock = 300674, price = 30.62, rate = 0.00
mairu, date = 2019-10-09, stock = 002690, price = 32.70, rate = 0.00
mairu, date = 2019-10-09, stock = 300244, price = 24.34, rate = 0.00
mairu, date = 2019-10-09, stock = 002893, price = 15.15, rate = 0.00
date = 2019-10-08, allFund = 199946.23, profit = -0.03%
mairu, date = 2019-10-08, stock = 600129, price = 11.74, rate = 0.00
mairu, date = 2019-10-08, stock = 603700, price = 25.33, rate = 0.00
mairu, date = 2019-10-08, stock = 603060, price = 24.29, rate = 1.00
mairu, date = 2019-10-08, stock = 600131, price = 20.06, rate = 0.00
real10
date = 2020-05-08, allFund = 189362.00, profit = -5.32%
日期:2020-05-07，目前总zichan：190694.00
购买gupiao：300558 name，日期：2020-05-07，jiage：102.10，cangwei：1800, 手续费：45.95，总消耗：183825.95
qingcanggupiao：600702 name，总shouyi：-7.20%，日期：2020-05-07，jiage：24.50，cangwei：3800, 手续费：118.24，总收回：92981.76
qingcanggupiao：002567 name，总shouyi：-1.76%，日期：2020-05-07，jiage：10.60，cangwei：9200, 手续费：121.90，总收回：97398.10
日期:2020-05-06，目前总zichan：186760.09
日期:2020-04-30，目前总zichan：185752.09
日期:2020-04-29，目前总zichan：184934.09
日期:2020-04-28，目前总zichan：199948.09
购买gupiao：600702 name，日期：2020-04-28，jiage：26.40，cangwei：3800, 手续费：27.09，总消耗：100347.09
购买gupiao：002567 name，日期：2020-04-28，jiage：10.79，cangwei：9200, 手续费：24.82，总消耗：99292.82
date = 2020-05-07, allFund = 190694.00, profit = -4.65%
mairu, date = 2020-05-07, stock = 300737, price = 20.40, rate = 0.00
