always	highest	bid	sell
-0.016636	0.010092	-0.045000	0.015200
-0.027769	0.010092	-0.045000	0.015200
-0.020672	0.010092	-0.045000	0.015200
0.007695	0.034224	-0.009400	0.000200
0.014670	0.041383	-0.009400	0.013300
0.035367	0.046406	-0.009400	0.013300
0.054508	0.069828	-0.013900	0.031900
0.049762	0.069828	-0.013900	0.031900
0.027199	0.069828	-0.013900	0.031900
0.049896	0.069828	-0.013900	0.031900
0.090751	0.101901	0.034700	0.031900
0.121164	0.132624	0.034700	0.053400
0.125985	0.137495	0.034700	0.053400
0.104299	0.129251	0.034700	0.053400
0.074409	0.111468	0.034700	0.053400
0.046763	0.091601	0.034700	0.053400
0.048006	0.092897	0.034700	0.053400
0.043499	0.088197	0.034700	0.053400
0.082703	0.123999	0.034700	0.053400
0.105827	0.134115	0.034700	0.053400
0.068762	0.124668	0.025000	0.053400
0.024929	0.066649	-0.015000	0.043800
0.024211	0.066649	-0.015000	0.043800
0.015543	0.066649	-0.015000	0.043800
0.016468	0.066649	-0.015000	0.043800
0.024694	0.056015	-0.015000	0.043800
-0.006579	0.012693	0.046800	0.043800
-0.024957	0.000000	-0.042400	-0.042400
-0.009387	0.009831	0.046800	0.043800
-0.057436	0.005032	-0.042400	-0.042400
-0.056969	0.007993	-0.032600	-0.042400
-0.033442	0.009394	-0.042400	-0.019500
-0.029286	0.013734	-0.042400	-0.002200
-0.021029	0.021641	-0.042400	0.020500
-0.023094	0.015205	-0.042400	0.020500
-0.008570	0.015205	-0.042400	0.020500
-0.012088	0.015205	-0.042400	0.020500
-0.011396	0.015205	-0.042400	0.020500
-0.001424	0.015205	-0.042400	0.020500
-0.018600	0.021127	-0.032600	0.020500
-0.018101	0.021127	-0.032600	0.020500
-0.029263	0.003741	-0.042400	-0.042400
-0.003053	0.030842	-0.042400	-0.020000
0.013822	0.052799	-0.042400	0.006300
0.004567	0.052799	-0.042400	0.006300
0.005275	0.052799	-0.042400	0.006300
0.043746	0.076173	-0.042400	0.051700
0.035918	0.076173	-0.042400	0.051700
0.047305	0.076173	-0.042400	0.051700
0.048467	0.076173	-0.042400	0.051700
0.058169	0.076173	-0.042400	0.051700
0.087644	0.088748	0.036200	0.051700
0.083403	0.084502	0.036200	0.051700
0.050700	0.051767	0.036200	0.051700
0.055638	0.056710	0.036200	0.051700
0.046758	0.047821	0.040500	0.051700
0.007397	0.019438	0.009100	0.009100
0.023214	0.028721	0.014300	0.009100
0.058036	0.062285	0.009100	0.042800
0.054318	0.065834	0.029600	0.034000
0.028425	0.045511	0.029600	0.034000
0.012068	0.039379	0.014300	0.034000
0.012068	0.039379	0.014300	0.034000
0.029678	0.050598	0.014300	0.034000
0.054081	0.075498	0.014300	0.034000
0.037532	0.058612	0.014300	0.034000
0.045314	0.066552	0.014300	0.034000
0.049182	0.070498	0.014300	0.034000
0.022428	0.059888	0.033900	0.003600
0.013196	0.050319	0.009000	-0.009000
0.049947	0.080253	0.009000	0.006000
0.059705	0.080253	0.009000	0.006000
0.057797	0.080253	0.009000	0.006000
0.065413	0.080966	0.027400	0.006000
0.056617	0.062479	0.027400	0.006000
0.037625	0.047837	0.009000	0.033000
0.079706	0.092408	0.027400	0.044900
0.073228	0.092408	0.027400	0.044900
0.062749	0.092408	0.027400	0.044900
0.077459	0.092408	0.027400	0.044900
0.081259	0.090988	0.034100	0.044900
0.053633	0.067689	0.034100	0.044900
0.024869	0.031798	0.034100	0.044900
0.044684	0.051748	0.034100	0.044900
0.065843	0.073050	0.044900	0.033200
0.024435	0.063479	0.034100	0.028600
-0.026985	0.016879	-0.013200	0.010500
-0.007330	0.037420	-0.013200	0.010500
-0.033994	0.037420	-0.013200	0.010500
-0.074718	0.000000	-0.105400	-0.105400
-0.078775	-0.007387	-0.105400	-0.105400
-0.105614	-0.007387	-0.105400	-0.105400
-0.091215	0.002046	-0.074500	-0.105400
-0.084862	0.002046	-0.074500	-0.105400
-0.111754	0.002046	-0.074500	-0.105400
-0.134746	0.002046	-0.074500	-0.105400
-0.063975	0.002046	-0.074500	-0.105400
-0.067439	0.002046	-0.074500	-0.105400
-0.090200	0.002046	-0.074500	-0.105400
-0.076185	0.002046	-0.074500	-0.105400
-0.011072	0.010924	0.008500	-0.105400
0.036858	0.018447	0.008500	-0.078600
0.034058	0.034058	-0.074500	0.026700
0.044540	0.044540	-0.078600	0.027800
0.063522	0.066401	-0.066400	0.027800
0.064384	0.079791	-0.030800	0.027800
0.049125	0.057401	0.043200	0.027800
0.059301	0.067658	0.043200	0.029400
0.084713	0.093270	0.043200	0.041800
0.087982	0.096565	0.043200	0.041800
0.088647	0.097235	0.043200	0.041800
0.032387	0.040531	0.043200	0.041800
0.024231	0.032311	0.043200	0.041800
0.007902	0.015853	0.043200	0.041800
0.021748	0.036538	0.043200	0.041800
0.012117	0.033745	-0.046300	-0.046300
0.005823	0.033745	-0.046300	-0.046300
-0.000353	0.033745	-0.046300	-0.046300
0.008074	0.056223	-0.046300	0.015200
0.005549	0.056223	-0.046300	0.015200
0.029292	0.056223	-0.046300	0.015200
0.059759	0.088443	-0.046300	0.062600
0.089241	0.109885	-0.046300	0.062900
0.096455	0.109885	-0.046300	0.062900
0.070111	0.076185	0.038100	0.062900
0.087327	0.093498	0.038100	0.062900
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
-1.000000	-1.000000	-1.000000	-1.000000
